url	Categories	Products	Industries	Internals
https://blog.adobe.com/ko/publish/2021/10/27/whats-new-adobe-stock-2021	"어도비 맥스 Adobe MAX, 뉴스, 다양성 & 포용, 크리에이티브, 3D 및 AR, 디자인, 비디오 및 오디오, 타이포그래피, 포토그래피"	"어도비 센세이, 크리에이티브 클라우드, 스톡"	""	"콘텐츠 진위, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/10/27/max-2021-photography-releases	"어도비 맥스 Adobe MAX, 크리에이티브, 뉴스, 인사이트 및 영감, 인공지능, 포토그래피"	"크리에이티브 클라우드, 라이트룸"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/10/27/illustrator-updates-max-2021-announcements	"어도비 맥스 Adobe MAX, 크리에이티브, 인공지능, 일러스트레이션"	"어도비 센세이, 크리에이티브 클라우드, 일러스트레이터, 포토샵, 프레스코"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/10/27/photoshop-ships-major-updates-across-desktop-ipad-apps-extends-light-editing-collaboration-features-web-beta	"어도비 맥스 Adobe MAX, 뉴스, 인공지능, 크리에이티브, 디자인, 일러스트레이션, 포토그래피"	"어도비 센세이, 크리에이티브 클라우드, 일러스트레이터, 포토샵"	""	"콘텐츠 진위, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/10/27/ocean-ar-coral-reefs-aero-smithsonian-thehydrous	"어도비 맥스 Adobe MAX, 크리에이티브, 뉴스"	"크리에이티브 클라우드, 에어로"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/10/21/digital-transformation-determining-the-future-of-healthcare	"디지털 혁신, 업무의 미래, 개인화"	"익스피리언스 클라우드, 마케토 인게이지, 애널리틱스, 오디언스 매니저, 익스피리언스 매니저, 타깃"	"헬스케어"	"익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/10/20/cc-series-baek-photograph-interview	"인사이트 및 영감, 크리에이티브, 크리에이티브 영감 및 트렌드, 포토그래피"	"크리에이티브 클라우드, 라이트룸, 스톡, 일러스트레이터, 포토샵"	"미디어 및 엔터테인먼트"	"어도비가 묻다, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/10/13/sustainable-management-to-capture-mililenials-and-genz	"사회적 책임, 지속가능성, 디지털 혁신, 트렌드 및 리서치, 커머스"	"익스피리언스 클라우드, 마젠토 커머스, 익스피리언스 매니저"	"교육"	"교육, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/10/06/the-power-of-media-commerce	"디지털 혁신, 커머스"	"익스피리언스 클라우드, 마젠토 커머스, 익스피리언스 매니저"	"리테일"	"마케팅, 개인화 경험, 디지털 기반, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/10/05/from-the-acr-team-masking-reimagined	"크리에이티브, 뉴스, 인공지능, 포토그래피"	"크리에이티브 클라우드, 라이트룸, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/09/28/adobe-is-a-best-workplace-for-innovators	"리더십, 뉴스, 어도비 라이프, 인공지능, 업무의 미래"	"크리에이티브 클라우드, 애프터 이펙트, 일러스트레이터, 캐릭터 애니메이터, 포토샵, 프레스코, 프리미어 프로"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/09/15/footprint-of-adobe-for-sustainability	"지속가능성, 리더십, 사회적 책임, 어도비 라이프, 커뮤니티"	""	""	""
https://blog.adobe.com/ko/publish/2021/09/01/photoshop-release-major-update-august	"포토그래피, 인사이트 및 영감, 인공지능, 크리에이티브"	"크리에이티브 클라우드, 포토샵, 프레스코"	"미디어 및 엔터테인먼트"	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/08/30/the-rise-of-c2m-model-in-ecommerce	"고객사례, 디지털 혁신, 개인화, 커머스"	"익스피리언스 클라우드, 애널리틱스, 타깃"	"리테일"	"유통 및 전자상거래 트렌드, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/08/27/premier-pro-beta-youtube-creator-campaign	"비디오 및 오디오, 크리에이티브, 소셜, 콘텐츠 관리, 크리에이티브 영감 및 트렌드, 뉴스"	"크리에이티브 클라우드, 프리미어 프로"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/08/25/super-resolution	"포토그래피, 인사이트 및 영감, 뉴스, 인공지능, 크리에이티브"	"크리에이티브 클라우드, 라이트룸, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/08/23/digital-transformation-in-financial-industry	"고객사례, 디지털 혁신, 업무의 미래, 트렌드 및 리서치, 개인화"	"익스피리언스 클라우드, 애널리틱스, 타깃"	"금융"	"마케팅, IT, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/08/19/what-is-composite-photography	"크리에이티브, 인사이트 및 영감, 포토그래피"	"크리에이티브 클라우드, 포토샵"	"미디어 및 엔터테인먼트"	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/08/11/truth-about-green-marketing	"지속가능성, 디지털 혁신, 사회적 책임, 고객사례, 트렌드 및 리서치, 캠페인 관리"	"익스피리언스 클라우드"	"정부, 제조"	"마케팅, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/08/06/cc-series-mr-misang-nft-illustrator-interview	"인사이트 및 영감, 크리에이티브, 디자인, 비디오 및 오디오, 아트, 일러스트레이션, 크리에이티브 영감 및 트렌드"	"크리에이티브 클라우드, 애니메이트, 애프터 이펙트, 일러스트레이터, 캐릭터 애니메이터, 포토샵, 프리미어 프로"	""	"어도비가 묻다, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/07/30/loyal-customers-lead-company-fan-economy-and-cx	"디지털 혁신, 고객사례, 트렌드 및 리서치, 개인화, 캠페인 관리, 커머스"	"익스피리언스 클라우드, 애널리틱스, 오디언스 매니저, 타깃"	"리테일"	"유통 및 전자상거래 트렌드, 마케팅, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/07/23/cc-series-beomjin-director-interview	"인사이트 및 영감, 크리에이티브, 크리에이티브 영감 및 트렌드"	"크리에이티브 클라우드, 포토샵, 일러스트레이터, 라이트룸, 애크로뱃"	"미디어 및 엔터테인먼트"	"어도비가 묻다, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/07/22/dva-july-release	"뉴스, 인공지능, 디지털 혁신, 크리에이티브, 생산성, 비디오 및 오디오"	"어도비 센세이, 크리에이티브 클라우드, 애프터 이펙트, 캐릭터 애니메이터, 프리미어 프로"	"미디어 및 엔터테인먼트"	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/07/20/omni-channel-customer-journey-management	"디지털 혁신, 트렌드 및 리서치, 분석, 캠페인 관리"	"익스피리언스 클라우드, 애널리틱스, 익스피리언스 매니저, 캠페인"	"리테일"	"유통 및 전자상거래 트렌드, 마케팅, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/07/16/world-emoji-day-report-2021	"트렌드 및 리서치, 크리에이티브, 사회적 책임, 다양성 & 포용, 커뮤니티, 디지털 혁신, 소셜, 디자인"	""	""	"마케팅"
https://blog.adobe.com/ko/publish/2021/07/14/personalization-marketing-for-mz-generation	"인공지능, 디지털 혁신, 트렌드 및 리서치, 개인화, 이메일 마케팅, 커머스"	"익스피리언스 클라우드, 마젠토 커머스, 마케토 인게이지, 애널리틱스, 익스피리언스 매니저, 타깃"	"리테일"	"마케팅, IT, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/07/09/cc-series-hong-fashion-illustrator-interview	"인사이트 및 영감, 크리에이티브, 크리에이티브 영감 및 트렌드"	"크리에이티브 클라우드, 라이트룸, 일러스트레이터, 포토샵"	"미디어 및 엔터테인먼트"	"어도비가 묻다, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/07/06/adobe-experience-cloud-new-personalization-capabilities	"디지털 혁신, 뉴스, 트렌드 및 리서치, 커머스, 개인화, 인공지능"	"어도비 센세이, 익스피리언스 클라우드, 익스피리언스 플랫폼, 크리에이티브 클라우드, 애널리틱스, 익스피리언스 매니저, 커머스 클라우드"	"리테일"	"익스피리언스 클라우드, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/06/30/how-to-overcome-silos	"디지털 혁신, 업무의 미래, 생산성"	"익스피리언스 클라우드, 익스피리언스 매니저"	"제조, 하이테크"	"익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/06/30/premiere-pro-gets-a-cutting-edge-refresh-for-todays-creator	"디지털 혁신, 인사이트 및 영감, 크리에이티브, 비디오 및 오디오"	"크리에이티브 클라우드, 프리미어 프로"	"미디어 및 엔터테인먼트"	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/06/29/inner-shadow-outline-stroke-angular-gradient-xd-styling-tools	"크리에이티브, 뉴스, 디지털 혁신, 디자인, 크리에이티브 영감 및 트렌드"	"크리에이티브 클라우드, 일러스트레이터, 포토샵, XD"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/06/24/announcing-adobe-substance-3d-tools-for-the-next-generation-of-creativity	"크리에이티브, 뉴스, 3D 및 AR"	"크리에이티브 클라우드, 서브스턴스, 일러스트레이터, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/06/23/photoshop-express-launches-retouch-features	"크리에이티브, 인사이트 및 영감, 포토그래피"	"어도비 센세이, 크리에이티브 클라우드, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/06/22/customer-story-nexon	"고객사례, 크리에이티브, 3D 및 AR, 아트"	"크리에이티브 클라우드, 서브스턴스, 포토샵"	"미디어 및 엔터테인먼트, 하이테크"	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/06/21/illustrator-for-ipad-june-2021-new-features	"디자인, 인사이트 및 영감, 크리에이티브, 일러스트레이션"	"크리에이티브 클라우드, 일러스트레이터"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/06/18/mz-generation-leads-metaverse-trend	"디지털 혁신, 기술, 트렌드 및 리서치"	""	"리테일, 하이테크"	"마케팅, IT"
https://blog.adobe.com/ko/publish/2021/06/09/premiere-pro-beta-on-apple-m1-the-results-are-in	"뉴스, 크리에이티브, 비디오 및 오디오"	"어도비 센세이, 크리에이티브 클라우드, 프리미어 프로"	"미디어 및 엔터테인먼트"	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/06/09/photoshop-on-ipad-update-june-2021	"크리에이티브, 뉴스"	"크리에이티브 클라우드, 포토샵, 프레스코"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/06/04/mind-blowing-stats-adobe-impact-on-environmental-sustainability	"지속가능성, 3D 및 AR, 사회적 책임, 고객사례, 디지털 혁신, 업무의 미래, 크리에이티브, 생산성, 디자인"	"도큐먼트 클라우드, 익스피리언스 클라우드, 크리에이티브 클라우드, 사인"	""	"도큐먼트 클라우드, 익스피리언스 클라우드, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/06/01/how-to-make-a-video-from-photos-with-premiere-pro	"크리에이티브, 비디오 및 오디오, 포토그래피"	"크리에이티브 클라우드, 프리미어 프로"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/05/28/adobe-summit-health-care-digital-transformation	"고객사례, 디지털 혁신, 어도비 서밋 Adobe Summit"	"익스피리언스 클라우드, 애널리틱스, 익스피리언스 매니저"	"헬스케어"	"마케팅, IT, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/05/27/adobe-new-korean-fonts-update	"타이포그래피, 크리에이티브, 인사이트 및 영감, 디자인, 비디오 및 오디오, 아트"	"크리에이티브 클라우드"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/05/24/how-to-change-image-resolution-in-photoshop	"크리에이티브, 크리에이티브 영감 및 트렌드, 포토그래피"	"크리에이티브 클라우드, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/05/20/summit-adobe-experience-manager-updates	"디지털 혁신, 고객사례, 개인화, 커머스, 콘텐츠 관리, 생산성, 어도비 서밋 Adobe Summit"	"어도비 센세이, 익스피리언스 클라우드, 크리에이티브 클라우드, 익스피리언스 매니저, 라이트룸, 포토샵"	"리테일"	"마케팅, 익스피리언스 클라우드, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/05/20/how-to-make-poster-designs-in-photoshop	"크리에이티브, 인사이트 및 영감, 디자인, 포토그래피"	"크리에이티브 클라우드, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/05/18/cc-series-sambypen-interview	"인사이트 및 영감, 크리에이티브, 크리에이티브 영감 및 트렌드"	"크리에이티브 클라우드, 일러스트레이터"	"미디어 및 엔터테인먼트"	"어도비가 묻다, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/05/17/how-to-make-a-logo-using-photoshop	"크리에이티브, 인사이트 및 영감, 디자인"	"크리에이티브 클라우드, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/05/13/how-to-sharpen-a-photo-to-bring-out-detail	"크리에이티브 영감 및 트렌드, 크리에이티브, 포토그래피"	"크리에이티브 클라우드, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/05/12/photoshop-and-adobe-experience-manager-accelerating-creativity-through-apis	"크리에이티브 영감 및 트렌드, 뉴스, 크리에이티브, 어도비 서밋 Adobe Summit"	"어도비 센세이, 익스피리언스 클라우드, 크리에이티브 클라우드, 익스피리언스 매니저, 라이트룸, 스파크, 포토샵"	"B2B"	"익스피리언스 클라우드, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/05/10/yonsei-univ-customer-story	"고객사례, 디지털 혁신, 광고, 분석, 캠페인 관리"	"크리에이티브 클라우드, 익스피리언스 클라우드, 애널리틱스, 애드버타이징 클라우드, 오디언스 매니저, 타깃, XD"	"교육"	"교육, 크리에이티브 클라우드, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/05/07/adobe-summit-fedex-customer-story	"고객사례, 어도비 서밋 Adobe Summit, 디지털 혁신, 커머스, 생산성"	"익스피리언스 클라우드, 애널리틱스, 익스피리언스 매니저, 타깃"	"리테일"	"익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/05/03/cc-series-kbs-pd-park-interview	"인사이트 및 영감, 고객사례, 크리에이티브, 비디오 및 오디오, 크리에이티브 영감 및 트렌드"	"크리에이티브 클라우드, 프리미어 프로"	"미디어 및 엔터테인먼트"	"어도비가 묻다, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/04/29/how-to-improve-brightness-in-a-photo-with-levels	"크리에이티브, 크리에이티브 영감 및 트렌드, 포토그래피"	"크리에이티브 클라우드, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/04/28/adobe-new-korean-font-pack	"타이포그래피, 인사이트 및 영감, 크리에이티브, 디자인, 아트, 일러스트레이션, 포토그래피"	"크리에이티브 클라우드, 일러스트레이터, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/04/27/how-to-retouch-imperfections-with-spot-healing-brush	"포토그래피, 인사이트 및 영감, 크리에이티브"	"크리에이티브 클라우드, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/04/26/how-to-make-youtube-thumbnails-to-boost-video-views	"크리에이티브, 인사이트 및 영감, 비디오 및 오디오"	"크리에이티브 클라우드, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/04/23/ecommerce-fulfillment-captivates-customers-with-delivery-competitiveness	"고객사례, 디지털 혁신, 트렌드 및 리서치, 커머스, 생산성"	"익스피리언스 클라우드, 마젠토 커머스"	"리테일"	"유통 및 전자상거래 트렌드, 마케팅, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/04/22/add-vector-graphics-to-make-detail-pages-unique	"크리에이티브, 인사이트 및 영감, 포토그래피"	"크리에이티브 클라우드, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/04/21/adobe-pinkfong-customer-story	"고객사례, 크리에이티브, 비디오 및 오디오, 크리에이티브 영감 및 트렌드"	"크리에이티브 클라우드, 애니메이트, 애프터 이펙트, 일러스트레이터, 캐릭터 애니메이터, 포토샵, 프리미어 프로"	"교육, 미디어 및 엔터테인먼트"	"교육, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/04/20/how-to-convert-psd-to-png-or-jpg	"크리에이티브, 콘텐츠 관리, 포토그래피"	"크리에이티브 클라우드, 포토샵"	""	"마케팅, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/04/16/adobe-emoji-survey	"트렌드 및 리서치, 사회적 책임, 다양성 & 포용, 커뮤니티, 디지털 혁신, 크리에이티브, 소셜, 디자인"	"크리에이티브 클라우드, 일러스트레이터"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/04/14/adobe-ncsoft-customer-story	"고객사례, 인사이트 및 영감, 크리에이티브, 3D 및 AR, 디자인, 아트, 일러스트레이션"	"크리에이티브 클라우드, 서브스턴스, 포토샵"	"미디어 및 엔터테인먼트"	"신기술, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/04/08/looking-into-digital-world-evolution-through-metaverse-cases	"디지털 혁신, 업무의 미래, 트렌드 및 리서치, 생산성"	""	"리테일, 제조, 하이테크"	"신기술, 마케팅"
https://blog.adobe.com/ko/publish/2021/04/05/cc-series-korean-artist-kim-hyunjung-interview	"크리에이티브, 아트, 일러스트레이션, 크리에이티브 영감 및 트렌드"	"크리에이티브 클라우드, 포토샵, 일러스트레이터"	""	"어도비가 묻다, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/03/31/how-to-font-pair-basics-what-to-do-and-not-to-do	"타이포그래피, 인사이트 및 영감, 크리에이티브, 디자인"	"크리에이티브 클라우드, 인디자인"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/03/26/agile-marketing-is-essential-in-volatile-market	"디지털 혁신, 업무의 미래, 트렌드 및 리서치, 캠페인 관리, 커머스, 생산성"	"익스피리언스 클라우드, 마젠토 커머스, 애널리틱스, 익스피리언스 매니저, 타깃"	"리테일, 여행 및 레저"	"마케팅, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/03/25/new-advanced-esign-features-in-acrobat	"업무의 미래, 디지털 혁신, 뉴스, 생산성"	"도큐먼트 클라우드, 사인, 애크로뱃"	""	"COVID-19 코로나 19, 중소기업, 도큐먼트 클라우드"
https://blog.adobe.com/ko/publish/2021/03/24/why-is-esg-management-important	"트렌드 및 리서치, 사회적 책임, 리더십"	""	""	""
https://blog.adobe.com/ko/publish/2021/03/19/adobe-is-a-leader-in-2021-forrester-agile-cms-wave	"디지털 혁신, 개인화, 콘텐츠 관리"	"익스피리언스 클라우드, 크리에이티브 클라우드, 애널리틱스, 익스피리언스 매니저, 타깃"	""	"마케팅, IT, 익스피리언스 클라우드, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/03/18/multi-frame-rendering-now-in-after-effects-beta	"비디오 및 오디오, 뉴스, 인사이트 및 영감, 크리에이티브"	"크리에이티브 클라우드, 애프터 이펙트, 프리미어 프로"	"미디어 및 엔터테인먼트"	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/03/17/adobe-experience-manager-content-commerce-innovations	"디지털 혁신, 인공지능, 개인화, 커머스, 콘텐츠 관리"	"어도비 센세이, 익스피리언스 클라우드, 마젠토 커머스, 익스피리언스 매니저, 커머스 클라우드"	"리테일"	"익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/03/16/adobe-video-march-2021-release-kr	"비디오 및 오디오, 뉴스, 인사이트 및 영감, 인공지능, 크리에이티브"	"어도비 센세이, 크리에이티브 클라우드, 스톡, 애프터 이펙트, 오디션, 캐릭터 애니메이터, 프리미어 러시, 프리미어 프로"	"미디어 및 엔터테인먼트"	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/03/15/david-fincher-mank	"비디오 및 오디오, 고객사례, 아트"	"크리에이티브 클라우드, 애프터 이펙트, 프리미어 프로"	"미디어 및 엔터테인먼트"	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/03/15/diversity-survival-strategies	"디지털 혁신, 사회적 책임, 리더십, 트렌드 및 리서치, 생산성, 다양성 & 포용"	""	""	""
https://blog.adobe.com/ko/publish/2021/03/12/adobe-photoshop-ships-on-macs-with-apple-silicon	"크리에이티브, 뉴스, 디자인, 아트, 포토그래피"	"크리에이티브 클라우드, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/03/11/cc-series-pixel-artist-joo-interview	"크리에이티브, 인사이트 및 영감, 아트, 일러스트레이션, 크리에이티브 영감 및 트렌드"	"크리에이티브 클라우드, 포토샵, 프리미어 프로"	""	"어도비가 묻다, 크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/03/10/adobe-is-leader-in-2021-gartner-dxp	"뉴스, 인공지능, 디지털 혁신, 리더십, 업무의 미래, 분석, 생산성"	"어도비 센세이, 익스피리언스 클라우드, 익스피리언스 플랫폼"	""	"익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/03/08/adobe-continues-content-authenticity-commitment-founder-c2pa-standards-org	"크리에이티브, 데이터 및 개인 정보 보호"	""	""	"콘텐츠 진위"
https://blog.adobe.com/ko/publish/2021/03/02/customer-experience-and-k-nomics	"디지털 혁신, 트렌드 및 리서치, 개인화, 소셜, 리더십"	"익스피리언스 클라우드"	"B2B, 금융, 하이테크, 미디어 및 엔터테인먼트, 리테일, 여행 및 레저"	"IT, 마케팅, 신기술, 익스피리언스 클라우드"
https://blog.adobe.com/ko/publish/2021/02/27/how-to-create-collages-in-adobe-photoshop-that-create-impact-and-stir-emotions	"디자인, 인사이트 및 영감, 크리에이티브, 포토그래피"	"크리에이티브 클라우드, 스톡, 포토샵"	""	"크리에이티브 클라우드"
https://blog.adobe.com/ko/publish/2021/02/26/2021-digital-trend-report	"트렌드 및 리서치, 인사이트 및 영감, 디지털 혁신, 리더십, 업무의 미래, 개인화, 생산성"	""	""	""
